Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent),Linear Grade (percent)
37.84784060691393,-107.58022854773097,16152,52991,10.03614218481722,2959,9708,9,285,Developed,0,1.58
37.8480490460683,-107.5800147831045,16181,53089,10.05469479962221,2959,9708,9,281,Grassland,0,2.16
37.84825145195576,-107.57978205765309,16212,53189,10.073604991896316,2959,9708,9,326,Grassland,0,-0.79
37.848445603473465,-107.5795395557687,16242,53288,10.092467482839357,2959,9708,11,329,N/A,0,0.98
37.84863227010956,-107.5792868218466,16273,53388,10.111369122683323,2959,9708,4,326,Developed,0,-1.53
37.84885165732692,-107.5790929711755,16302,53486,10.129872930497147,2959,9708,6,315,N/A,0,1.03
37.84905216742644,-107.57885926731507,16333,53585,10.148722297431517,2959,9708,6,278,Crops,0,0.1
37.84924887245304,-107.5786182642149,16363,53685,10.167653835884977,2959,9708,7,310,Crops,31,-0.63
37.84939332017635,-107.57832521332438,16394,53785,10.186522520511492,2959,9708,6,326,Crops,31,1.26
37.849581518497196,-107.5780747584694,16424,53885,10.205406193579531,2960,9711,7,290,Developed,36,2.64
37.84981018493022,-107.57788660783159,16454,53984,10.224268446500606,2960,9711,7,262,Developed,29,1.34
37.8500159958702,-107.57766192833412,16485,54083,10.243063640189535,2960,9711,6,53,Developed,29,-1.49
37.85020809803847,-107.57741577318605,16515,54183,10.261966639615943,2960,9711,3,323,Developed,34,-0.07
37.85037904934913,-107.57714512481468,16546,54283,10.280896605335261,2960,9711,1,298,N/A,0,0.8
37.85055490912602,-107.57688086150284,16576,54383,10.299772480304956,2960,9711,2,266,Developed,0,0.4
37.85075728827889,-107.57664900390975,16606,54483,10.318649181272427,2960,9711,4,242,N/A,0,0.14
37.85095392904125,-107.57641050145263,16637,54582,10.337482588486344,2961,9715,2,221,N/A,0,2.2
37.8511138372852,-107.57612999791259,16667,54682,10.356378647972907,2961,9715,2,234,Developed,0,2.1
37.85132595597323,-107.57591452635987,16697,54781,10.375187607228474,2962,9718,3,225,N/A,0,4.18
37.851520803421536,-107.57567119657844,16728,54881,10.394115735422032,2963,9721,2,230,Developed,0,2.29
37.85174346022447,-107.57547416072657,16758,54980,10.412904329902405,2964,9724,2,251,Developed,0,2.4
37.85198083812243,-107.57530744818621,16788,55079,10.431679572838418,2965,9728,3,208,Developed,0,2.97
37.85219229298417,-107.57508810137055,16819,55179,10.450586049128544,2966,9731,3,220,Developed,0,3.26
37.85240641484112,-107.574876100757,16849,55278,10.469385840562346,2966,9731,3,242,Developed,0,3.38
37.852626689544174,-107.5746744271182,16879,55378,10.488186802639177,2967,9734,3,239,Developed,0,3.28
37.85286232434511,-107.57449837751594,16910,55478,10.507110583323328,2968,9738,3,205,Developed,0,3.4
37.8530910931831,-107.57430988810856,16940,55577,10.525988610734542,2969,9741,2,218,Grassland,0,3.35
37.8533035760949,-107.57409274148685,16970,55677,10.544874347961953,2971,9747,2,216,Developed,0,4.63
37.85352836878152,-107.57389763121847,17001,55777,10.56372443746583,2972,9751,3,234,Crops,0,4.83
37.85373009305844,-107.57366343169878,17031,55877,10.582653422154548,2974,9757,3,232,Crops,0,5.9
37.85394130872731,-107.57344553273704,17061,55976,10.60149688146716,2975,9760,3,229,Developed,0,4.14
37.85412989850858,-107.57320540224838,17091,56074,10.619994655555788,2976,9764,4,171,Developed,0,3.98
37.854360247742186,-107.57302265133362,17122,56173,10.638796075465027,2977,9767,5,212,Developed,0,1.22
37.854596555103946,-107.57285143219914,17152,56272,10.657627437926804,2978,9770,1,197,Developed,0,-0.11
37.85485712686243,-107.5727562139624,17182,56371,10.67638655892352,2978,9770,1,268,Developed,0,-0.51
37.8551122007853,-107.57263040944964,17212,56471,10.695320782451411,2977,9767,1,190,Developed,0,-2.67
37.85537429710415,-107.57253201672117,17243,56571,10.714229775643993,2977,9767,2,334,Developed,0,-3.21
37.85563126023826,-107.57241291036236,17273,56671,10.73315699065249,2976,9764,2,10,Developed,0,-4.0
37.85589157809062,-107.5723115382021,17304,56771,10.751995237894324,2975,9760,2,29,Developed,0,-3.46
37.8561445659952,-107.57218434068855,17334,56870,10.770822980162679,2974,9757,2,69,Grassland,0,-3.84
37.85639175613465,-107.57205037219939,17364,56968,10.789420912968934,2973,9754,3,53,Developed,39,-3.54
37.85664970926881,-107.57193713567456,17394,57068,10.808305021001376,2972,9751,2,34,Developed,0,-3.08
37.856897335737536,-107.57179283213124,17425,57168,10.827159550596626,2971,9747,2,62,Developed,0,-1.26
37.8571523033887,-107.57167370237744,17455,57267,10.845957600231788,2971,9747,1,136,Developed,0,-0.07
37.85741273795049,-107.57156705562313,17485,57367,10.864890154898614,2970,9744,1,257,Developed,0,0.34
37.857667707061225,-107.57144518841264,17516,57466,10.883740547331682,2970,9744,1,241,Grassland,0,0.37
37.85792082022117,-107.57131746523993,17546,57566,10.902586887074609,2971,9747,2,211,Developed,0,2.47
37.858163894799794,-107.57116680115561,17576,57665,10.921305859450326,2971,9747,2,217,Developed,0,3.42
37.858417498862295,-107.57103852793466,17607,57764,10.94019485069771,2972,9751,2,194,Developed,0,3.18
37.85867650378161,-107.57093427135212,17637,57864,10.9589933592107,2973,9754,2,175,Forest,0,3.25
37.85894292252095,-107.57086167743392,17667,57963,10.977843319621657,2974,9757,2,200,Developed,0,1.85
37.859215164037956,-107.57084247266032,17698,58063,10.996703610749883,2975,9760,3,201,Developed,0,2.61
37.85948614567969,-107.57079379373666,17728,58163,11.015635153602378,2976,9764,2,164,Developed,0,4.45
37.85974965779466,-107.5707189524201,17758,58261,11.034315066505254,2977,9767,3,177,Developed,0,4.88
37.85998701071211,-107.57054955954631,17788,58361,11.053159740808605,2978,9770,3,198,Developed,0,4.33
37.86024360054755,-107.57043038486071,17819,58461,11.072063853716271,2980,9777,3,172,N/A,0,5.64
37.86047524613663,-107.57025449617157,17849,58559,11.090745466522463,2981,9780,5,172,Forest,0,4.7
37.86067147757929,-107.57001362690484,17879,58659,11.109646968413822,2983,9787,3,189,Forest,28,5.5
37.86089818020383,-107.5698215855687,17910,58759,11.128511899937024,2985,9793,4,189,Forest,35,5.9
37.86111884421446,-107.56961915578555,17940,58858,11.147358141396335,2986,9797,4,210,Developed,0,6.35
37.861354108598746,-107.5694432874273,17970,58958,11.166254262453283,2988,9803,5,238,Developed,27,7.12
37.86160199163456,-107.56930172454594,18001,59057,11.185062695282928,2990,9810,2,244,Developed,0,5.42
37.86186630398372,-107.56921548800361,18031,59157,11.203942129697932,2992,9816,4,195,Developed,0,3.61
37.86213285997163,-107.56914235556006,18061,59257,11.222807539160238,2993,9820,11,241,Developed,31,4.86
37.86239697332243,-107.5690565112046,18092,59356,11.241668301008461,2994,9823,2,238,Developed,25,1.57
37.862662949742436,-107.56898663065571,18122,59455,11.260457655612571,2994,9823,3,295,Developed,28,-1.59
37.862921496941404,-107.56887634265703,18152,59555,11.279328417820953,2994,9823,4,278,Developed,0,-1.88
37.86318571217672,-107.56878850578796,18183,59655,11.298223322235733,2993,9820,3,249,Developed,0,-3.27
37.863450749334625,-107.56870351245476,18213,59755,11.317134509607921,2993,9820,2,278,Developed,0,-1.78
37.86371477324129,-107.5686140772475,18244,59854,11.336038965779094,2992,9816,2,216,Developed,0,-4.71
37.863984889672444,-107.56855785172127,18274,59954,11.354973677306708,2991,9813,2,22,Developed,0,-4.33
37.86425305196191,-107.56850641874658,18304,60053,11.37373405747214,2990,9810,4,313,Developed,0,-4.46
37.86451562919742,-107.56841330521551,18335,60153,11.39259500419991,2988,9803,5,323,Developed,0,-3.65
37.864779333810205,-107.56832474456066,18365,60253,11.411465811667712,2987,9800,4,330,Developed,0,-4.48
37.86504797508054,-107.56826414641706,18395,60352,11.430340231824612,2986,9797,4,192,Developed,0,-4.28
37.86531743122102,-107.56821632133554,18426,60452,11.449160749930213,2985,9793,3,351,Grassland,0,-3.64
37.865578879314576,-107.56811957001523,18456,60551,11.468001214938766,2984,9790,2,302,Developed,0,-1.56
37.865824086237524,-107.56796819577787,18486,60651,11.486869364719121,2983,9787,5,187,Developed,0,0.27
37.86607455643234,-107.56783836756026,18516,60750,11.505588936481999,2983,9787,5,242,Developed,0,0.3
37.866313070028454,-107.56767182157284,18547,60849,11.524427670953036,2983,9787,4,225,Developed,0,0.59
37.86656683008402,-107.56754764278773,18577,60948,11.543244674783335,2983,9787,4,251,Developed,0,0.49
37.866802547204294,-107.56737207952048,18608,61048,11.562158962014008,2984,9790,5,200,Developed,0,2.04
37.86705569577637,-107.567241668017,18638,61148,11.581062069384723,2984,9790,5,218,Developed,0,1.38
37.86730983160465,-107.56712577104946,18668,61247,11.599745304630964,2985,9793,3,233,Developed,0,2.33
37.867558678302345,-107.56699485332473,18698,61345,11.618383675079317,2985,9793,3,244,Barren,0,1.01
37.867796996252785,-107.56683069834035,18728,61444,11.637147750970808,2985,9793,4,152,Developed,0,-0.96
37.86804695104679,-107.56669203070184,18759,61544,11.656022663370631,2985,9793,7,140,Developed,0,0.63
37.86830961645883,-107.56660008523136,18789,61643,11.674872324276215,2985,9793,6,142,Grassland,0,0.42
37.86857368255545,-107.566513848321,18819,61743,11.693735162184344,2986,9797,4,169,Developed,0,2.29
37.86883095657401,-107.56640348930813,18850,61842,11.712523572989623,2986,9797,2,200,Developed,0,0.97
37.86908734162446,-107.56628311439167,18880,61942,11.731436795063548,2986,9797,5,166,Developed,0,1.15
37.869344578055234,-107.56617114809299,18910,62041,11.750251066187781,2987,9800,4,141,Developed,0,1.3
37.869598759868886,-107.56604462006555,18941,62141,11.769141723099494,2987,9800,2,134,Barren,0,1.0
37.869849764717344,-107.56590758822615,18971,62241,11.788047587382698,2987,9800,1,145,Developed,0,0.31
37.87008396033186,-107.56572912368387,19001,62341,11.806952181621417,2988,9803,2,200,Developed,0,2.17
37.87032482759497,-107.56557273792403,19032,62440,11.825673953400871,2988,9803,2,173,Developed,0,0.96
37.87058104777134,-107.56545990705328,19062,62539,11.844437173021957,2989,9806,2,241,Developed,0,1.6
37.87083326395726,-107.5653258794978,19092,62639,11.863355914771846,2989,9806,2,239,Developed,0,1.43
37.87109205818009,-107.56521627068798,19123,62738,11.882230865956524,2989,9806,1,243,Developed,0,0.49
37.87136325500276,-107.56518577404773,19153,62838,11.901063474617725,2990,9810,2,194,Developed,0,2.13
37.871631946989694,-107.56513772620457,19183,62937,11.919833313676122,2990,9810,1,132,Developed,0,0.98
37.87190392308861,-107.5651022039076,19214,63037,11.938745783884764,2990,9810,2,193,Developed,0,0.24
37.87217462777006,-107.56505545740998,19244,63136,11.957643754585366,2991,9813,1,205,Developed,0,2.1
37.87244363412195,-107.56499411362879,19274,63236,11.976550149235358,2991,9813,1,185,Developed,0,0.93
37.87271499781117,-107.56495657174125,19305,63336,11.995432133356513,2992,9816,2,136,Developed,0,2.4
37.87298761460212,-107.56492997607158,19335,63436,12.014345030420719,2992,9816,2,177,Developed,0,1.03
37.87324942541689,-107.56483922130089,19365,63535,12.03312036685707,2993,9820,3,158,Developed,0,3.29
37.87351671472112,-107.56476989074282,19396,63635,12.051992490501954,2993,9820,15,265,Developed,0,0.53
37.873776197954484,-107.56466287396898,19426,63734,12.070868288569784,2994,9823,3,195,Developed,0,-0.13
37.87404658779079,-107.56463055834254,19456,63833,12.089654359380317,2994,9823,2,198,Developed,0,1.89
37.87431918883163,-107.56461737736413,19487,63933,12.108524064177363,2994,9823,1,183,Developed,0,0.84
37.874590006593294,-107.5646041853073,19517,64032,12.127270531966953,2995,9826,1,192,Barren,0,2.27
37.87486305534922,-107.56459299209297,19547,64132,12.14616736140656,2995,9826,1,186,Developed,0,1.09
37.87513464529691,-107.56455450538135,19578,64232,12.165070561395577,2996,9829,3,185,Developed,0,2.46
37.87540450926545,-107.56450644238545,19608,64331,12.183920771190465,2996,9829,1,229,Developed,0,1.0
37.87566691304406,-107.56441041915743,19639,64431,12.20281342565383,2997,9833,1,201,Developed,0,2.37
37.87593167408079,-107.56432307119081,19669,64531,12.221737894232943,2997,9833,1,177,Developed,0,1.14
37.87619688673757,-107.56424055501384,19699,64631,12.24062793959085,2998,9836,1,190,Barren,0,2.27
37.87646551653839,-107.56420247985578,19730,64729,12.25932515140584,2998,9836,1,209,Developed,0,2.16
37.87673920309171,-107.56421256307746,19760,64829,12.278264215589667,2999,9839,1,214,Developed,0,1.67
37.877011402397265,-107.56423897421816,19790,64929,12.297147542179605,3000,9843,1,193,Developed,0,1.63
37.87727994945991,-107.56428795330936,19821,65028,12.315914604576795,3000,9843,2,180,Developed,0,2.11
37.87755040392065,-107.564331617952,19851,65128,12.334773392295391,3001,9846,1,169,Developed,0,2.42
37.87782383239066,-107.56433213294505,19881,65228,12.353686622334694,3002,9849,1,199,Developed,0,3.1
37.87809486456343,-107.5643046941131,19912,65327,12.37249383903258,3002,9849,1,176,Developed,0,1.18
37.87836769913559,-107.56430726647459,19942,65427,12.391366490486032,3002,9849,2,171,Developed,0,0.15
37.878606432362545,-107.5644625761107,19972,65525,12.40992966790037,3003,9852,3,203,Developed,0,2.11
37.878830208114685,-107.56466126118477,20002,65624,12.428831034006555,3004,9856,3,180,Developed,0,2.85
37.87903678097409,-107.5648879058795,20033,65724,12.447733094727466,3004,9856,8,206,Developed,0,2.3
37.87921516286994,-107.56514852201065,20063,65824,12.466566711841157,3005,9859,12,198,Grassland,0,5.61
37.879405221971595,-107.56539667066063,20093,65923,12.485444788506557,3006,9862,7,166,Barren,0,-3.66
37.879595693231735,-107.56564377297985,20124,66023,12.504301792569915,3006,9862,13,237,Developed,0,2.22
37.879809636190174,-107.56585335330249,20154,66122,12.523008065604538,3007,9865,14,111,Developed,0,3.17
37.88006731628961,-107.5659656843583,20184,66221,12.541857543905078,3007,9865,2,83,Developed,0,1.4
37.88032051544881,-107.5660849954189,20214,66320,12.560543610306164,3007,9865,1,73,Developed,0,0.33
37.88059373545256,-107.5660972326868,20245,66420,12.579454205347412,3008,9869,2,153,Developed,0,1.64
37.88086439079687,-107.566049095188,20275,66519,12.598359161590515,3008,9869,2,196,Developed,0,1.07
37.88112931182977,-107.56597040255319,20305,66619,12.617180802104983,3009,9872,1,166,Barren,0,2.5
37.88139422000882,-107.56588424777436,20336,66719,12.636098729421281,3010,9875,2,172,Barren,0,3.24
37.881660610582045,-107.56580542921807,20366,66819,12.655020904748222,3011,9879,4,170,Barren,0,9.78
37.88192473690927,-107.56571546531481,20397,66919,12.673939366407584,3014,9888,22,147,Developed,0,13.99
37.88218351184589,-107.56560484483204,20427,67018,12.692830351336644,3018,9902,23,131,Developed,0,10.64
37.882424957474484,-107.5654469102418,20457,67118,12.711625735948623,3021,9911,14,157,Developed,0,12.14
37.8826721935978,-107.5653017159662,20488,67217,12.730474985332105,3024,9921,12,162,Developed,0,10.15
37.882935035479655,-107.56521090070629,20518,67317,12.749319819123997,3028,9934,11,147,Developed,0,11.08
37.8832071457996,-107.5651755979926,20549,67416,12.768240269148862,3031,9944,22,117,Developed,0,12.3
37.88347983946042,-107.56516416579136,20579,67516,12.78711297397021,3035,9957,17,127,Developed,0,11.27
37.883747650681165,-107.56511065778548,20609,67615,12.805866544833457,3038,9967,12,138,Developed,0,10.11
37.883983714632144,-107.5649385042315,20639,67715,12.824706837858793,3041,9977,14,154,Barren,0,8.79
37.88419600075295,-107.56472421462007,20670,67814,12.843481275706852,3043,9984,16,155,Developed,0,5.29
37.884402233585234,-107.56449636282116,20700,67914,12.862408217485333,3045,9990,16,143,Developed,0,3.05
37.88465014507636,-107.56435553544867,20730,68013,12.881200988327505,3046,9993,15,116,Developed,0,4.7
37.884915178689845,-107.56427051584667,20761,68113,12.90011195814215,3048,10000,14,134,Developed,0,5.35
37.88517448564099,-107.56416836311445,20791,68212,12.918895338945802,3049,10003,6,165,Developed,0,4.45
37.885431782221104,-107.56405397770871,20821,68311,12.937756422754255,3051,10010,16,143,Developed,0,8.15
37.8856908651962,-107.56394356154085,20852,68411,12.956663947174057,3054,10020,17,145,Grassland,0,11.51
37.88594283414954,-107.5638100539752,20882,68511,12.97555536893389,3057,10030,27,127,Developed,0,8.76
37.88619021065591,-107.56366387360646,20913,68611,12.994435959828467,3059,10036,32,127,Developed,0,7.61
37.88644026873352,-107.56352706215921,20943,68710,13.013276258693727,3061,10043,24,120,Developed,0,2.02
37.88669859793281,-107.5634135288682,20973,68810,13.03218942515883,3062,10046,17,135,Developed,0,3.73
37.88696295903822,-107.56332764381125,21004,68910,13.051066950663591,3063,10049,15,134,Developed,38,1.58
37.887201561627506,-107.56317174233224,21034,69008,13.06963642375161,3064,10052,22,130,Developed,0,5.93
37.887439682326885,-107.56300119060387,21064,69108,13.08855674808203,3066,10059,17,137,Developed,0,5.99
37.88766217661076,-107.56280694094382,21094,69206,13.107246406827153,3068,10066,13,177,Developed,0,8.73
37.88786774008893,-107.56258206856803,21124,69306,13.126031400733595,3070,10072,17,167,Developed,36,5.88
37.88805781581023,-107.56233622017902,21155,69405,13.14481922976334,3072,10079,17,156,Developed,0,4.14
37.88821075030174,-107.5620485887469,21185,69505,13.163752126015286,3073,10082,18,165,Developed,0,3.97
37.888364287079604,-107.56176342584078,21215,69604,13.182596833004915,3075,10089,21,164,Developed,0,9.46
37.88855405572512,-107.5615136290243,21246,69704,13.201524433433057,3078,10098,21,163,Barren,0,11.6
37.888733922088704,-107.5612531558226,21276,69804,13.220418224152741,3082,10112,29,160,Barren,0,15.81
37.888893210322465,-107.56097157935508,21307,69904,13.23933040977603,3086,10125,34,154,Barren,0,12.89
37.88904648862798,-107.5606857664595,21337,70003,13.258194264875929,3088,10131,37,149,Developed,0,4.7
37.889187001212804,-107.56038978984142,21367,70103,13.277049529400301,3090,10138,35,154,Developed,0,1.18
37.889330119929994,-107.56009592994093,21398,70202,13.295899889482271,3091,10141,32,142,Developed,0,0.18
37.88953137208574,-107.55986386773881,21428,70302,13.314721885787927,3091,10141,29,137,Developed,0,-0.43
37.8896978883116,-107.55959322337681,21458,70401,13.33345535769531,3091,10141,20,150,Developed,0,1.43
37.88986914111943,-107.55932353488497,21489,70501,13.352351324208977,3088,10131,7,204,Developed,0,-21.04
37.890094783347,-107.55913691099425,21519,70599,13.370989737512522,3089,10135,51,104,Developed,0,17.23
37.89036249951526,-107.55908208346798,21549,70698,13.389748130825666,3092,10144,21,167,Barren,0,13.54
37.890631074639614,-107.55902077943647,21579,70798,13.408624638245355,3095,10154,16,149,Developed,0,8.09
37.890904768662665,-107.55903045149267,21610,70898,13.427563576812314,3097,10161,22,112,Forest,0,8.61
37.89117453917085,-107.55906040240842,21640,70997,13.446295251433815,3100,10171,25,103,Barren,0,10.36
37.89144321747607,-107.55906005293375,21670,71095,13.46487989865354,3103,10180,21,112,Barren,0,8.14
37.89170721780169,-107.55913690736494,21700,71194,13.483616676421388,3104,10184,21,80,Developed,0,3.54
37.891976037538576,-107.55918141389009,21730,71293,13.502369141052656,3106,10190,10,110,Developed,0,1.55
37.89224974379014,-107.55919062014037,21760,71393,13.52130823311835,3106,10190,18,103,Developed,0,-0.12
37.89252131423905,-107.55922345633299,21791,71492,13.540178244774543,3107,10194,28,89,Developed,0,3.98
37.89278176741256,-107.55932942186942,21821,71592,13.559099763814357,3109,10200,24,83,Grassland,0,8.1
37.893037836273756,-107.55944731267934,21852,71692,13.57794500202277,3111,10207,11,115,Grassland,0,9.19
37.8932811712065,-107.55960314391425,21882,71791,13.596803959260003,3113,10213,19,82,Grassland,0,5.44
37.8935160586886,-107.5597794865574,21912,71891,13.615688683037487,3115,10220,25,62,Developed,0,8.81
37.89377121577352,-107.55990001987792,21943,71990,13.634524533597567,3117,10226,17,112,Developed,0,5.76
37.89403127056977,-107.56000745505895,21973,72090,13.65344449936395,3119,10233,24,80,Grassland,0,5.37
37.894282461399854,-107.56014038887537,22003,72190,13.672273865590379,3121,10240,11,114,Developed,0,7.8
37.894537458586356,-107.56025884607182,22034,72289,13.691060022257693,3123,10246,18,109,Developed,0,4.98
37.89481115878318,-107.56026826514012,22064,72389,13.70999900700069,3125,10253,20,121,Barren,0,4.98
37.89508485736408,-107.56027795239015,22095,72489,13.728938283016229,3126,10256,25,97,Developed,0,1.43
37.89535855467339,-107.5602877160214,22125,72589,13.747877587917802,3127,10259,25,109,Developed,0,5.22
37.89563082423058,-107.56025572030032,22156,72689,13.766791440674146,3129,10266,26,118,Developed,0,8.7
37.89590343982882,-107.56022664436053,22186,72789,13.785715094113383,3131,10272,14,139,Developed,0,6.17
37.89617520835212,-107.56018739417397,22216,72889,13.804635176769576,3133,10279,17,122,Grassland,0,7.18
37.896439388196754,-107.56009939399436,22247,72988,13.823529428044296,3135,10285,17,138,Developed,0,8.83
37.896699880408796,-107.55999397487227,22277,73088,13.842444329377564,3137,10292,13,174,Developed,0,3.65
37.89696748626536,-107.55993381906293,22308,73188,13.86124375849221,3139,10299,21,105,Barren,0,4.69
37.897240763707345,-107.55993150976695,22338,73287,13.880146941197525,3140,10302,19,128,Developed,0,4.82
37.89751285833126,-107.55989820757613,22368,73387,13.899055463478309,3142,10308,24,106,Developed,0,3.95
37.89777873039014,-107.55984908482168,22398,73485,13.917640423678069,3143,10312,22,127,Developed,0,8.21
37.89804325876623,-107.5597923706169,22428,73583,13.936198023596452,3145,10318,21,117,Developed,0,4.25
37.898312316086546,-107.55974137707746,22458,73683,13.955015861696292,3146,10322,26,115,Developed,0,0.95
37.898578425543846,-107.55966566784407,22489,73782,13.973880975667184,3147,10325,33,105,Developed,0,5.2
37.898839826060616,-107.55957059420876,22519,73882,13.992692145727705,3150,10335,28,117,Developed,0,12.13
37.89911285597014,-107.55956478566544,22549,73981,14.011580447194826,3153,10344,18,131,Developed,0,11.81
37.89938563074214,-107.55955121049973,22580,74081,14.030462983045444,3155,10351,7,156,Developed,0,7.42
37.89965295349716,-107.55949912684652,22610,74180,14.049171109792436,3158,10361,15,129,Grassland,0,7.45
37.8999046862523,-107.55936645099817,22640,74279,14.06802944699851,3160,10367,18,153,Developed,0,8.48
37.9001403312523,-107.55919013499813,22671,74379,14.086958089917438,3162,10374,30,128,Grassland,0,3.12
37.900357679956585,-107.55898310150364,22701,74479,14.105765496494815,3164,10381,16,148,Developed,0,4.36
37.90058328815622,-107.55878722925968,22732,74578,14.124681781284737,3165,10384,10,179,Grassland,0,5.01
37.900798591248005,-107.5585838205219,22761,74677,14.143257312339975,3167,10390,7,198,Grassland,0,7.36
37.900997669335545,-107.558357520367,22791,74774,14.161755564100472,3169,10397,15,165,Grassland,0,8.34
37.90120013867535,-107.55812844388416,22821,74873,14.180529647196632,3172,10407,17,174,Grassland,0,8.68
37.9014234247175,-107.55793278764125,22852,74972,14.19930686285561,3174,10413,20,142,Grassland,0,6.11
37.90168377209334,-107.55785371731258,22881,75070,14.217825148766853,3175,10417,14,138,Developed,0,4.54
37.90195609001497,-107.55783251511178,22912,75170,14.236697054080842,3177,10423,11,144,Developed,0,5.2
37.902229784176924,-107.55784169970698,22942,75270,14.255635277065316,3179,10430,9,125,Developed,0,6.97
37.90249450812433,-107.55778208130482,22972,75368,14.274233261724705,3180,10433,21,138,Grassland,0,3.06
37.90273690612604,-107.55762270420615,23003,75468,14.293122245932116,3182,10440,16,134,Developed,0,4.46
37.90298567163217,-107.5574805001413,23033,75568,14.311998924382584,3183,10443,11,154,Grassland,0,7.07
37.903214314654306,-107.55729283592017,23063,75667,14.330841318011977,3186,10453,15,166,Developed,0,11.59
37.90347028774984,-107.55718511870836,23093,75765,14.34949766905455,3189,10463,24,132,Barren,0,8.46
37.903742414613816,-107.55715270099742,23124,75865,14.368403817541475,3191,10469,27,94,Developed,0,4.02
37.90401568357377,-107.55715334852383,23154,75965,14.387306026313157,3192,10472,10,141,Developed,0,4.85
37.90428833397266,-107.55714405783202,23185,76065,14.406172231356512,3194,10479,21,133,Developed,0,6.04
37.9045616842971,-107.55715062281902,23215,76165,14.425083429769929,3196,10486,15,111,Developed,0,9.34
37.90483436281535,-107.55716180826326,23245,76264,14.443954641288089,3198,10492,30,123,Developed,0,3.64
37.90509856238879,-107.55712363327402,23275,76361,14.462347868298806,3199,10495,26,96,Developed,0,2.24
37.90536907599589,-107.55714820533423,23305,76460,14.481107451598328,3201,10502,10,143,Developed,0,5.33
37.9056404908293,-107.5571186478085,23335,76560,14.499950555614278,3202,10505,22,116,Developed,0,4.14
37.90591419817251,-107.557127542141,23366,76660,14.51888927670323,3203,10509,14,112,Developed,0,5.03
37.9061827156918,-107.55708687415829,23396,76759,14.53759493940741,3205,10515,16,129,Developed,0,7.26
37.906429748084754,-107.5569404015322,23426,76858,14.556459786350635,3207,10522,23,146,Developed,0,6.7
37.90663733540869,-107.55671641381304,23457,76958,14.57531759737192,3209,10528,17,149,Developed,0,3.96
37.90685573414117,-107.55651470150971,23487,77057,14.594010020895889,3211,10535,16,146,Developed,0,8.75
37.90712356565523,-107.55645339034793,23517,77156,14.612835845208734,3213,10541,18,147,Developed,0,6.24
37.90739324858164,-107.55641693513267,23547,77255,14.631595773550492,3215,10548,22,105,Developed,0,8.26
37.90765209994647,-107.55652516335314,23578,77355,14.650449791175207,3217,10554,26,101,Developed,0,6.24
37.9079204697994,-107.55656797330013,23608,77453,14.669159543677933,3219,10561,14,118,Developed,0,6.67
37.90819371572331,-107.55656358363225,23638,77553,14.688061644216152,3221,10568,16,121,Developed,0,5.52
37.908467314762994,-107.55656845610231,23669,77653,14.706988519868846,3223,10574,17,119,Developed,0,4.2
37.90874102054845,-107.55657741752286,23699,77753,14.725927226960046,3224,10577,8,132,Developed,0,5.07
37.909004165182,-107.55649382751567,23729,77852,14.7446920638466,3226,10584,14,122,Developed,0,6.08
37.90927009440426,-107.5564158678936,23760,77952,14.763572178593252,3227,10587,17,125,Developed,0,4.76
37.909538072957055,-107.5563548699092,23790,78051,14.782404963650947,3229,10594,7,140,Developed,0,4.22
37.90981152866645,-107.55636782337564,23820,78151,14.801333262528848,3230,10597,17,97,Developed,0,3.61
37.910083989474046,-107.55639666643276,23851,78251,14.820245159022923,3231,10600,19,107,Developed,0,5.03
37.9103543907118,-107.55636210154802,23881,78350,14.839043853624085,3234,10610,16,112,Grassland,0,9.42
37.91060611518557,-107.5562320563814,23911,78450,14.857846600416256,3236,10617,11,152,Developed,0,6.63
37.91083695820906,-107.55604614538115,23942,78549,14.876764845658082,3238,10623,12,127,Developed,0,8.0
37.91109026677678,-107.5559357023665,23972,78647,14.895294030281404,3240,10630,19,150,Developed,0,8.04
37.91133031866716,-107.55577699273823,24002,78746,14.914021768197735,3242,10636,18,147,Grassland,0,5.48
37.91154075245632,-107.55555935129287,24032,78845,14.932808550492656,3245,10646,14,151,Developed,0,8.6
37.91180620082506,-107.55548931307936,24062,78944,14.951563375908828,3247,10653,21,134,Developed,0,8.19
37.91207755283924,-107.55552751526466,24093,79044,14.970448382294288,3249,10659,21,101,Developed,0,8.96
37.91233358139506,-107.55564889389524,24123,79144,14.98935626116699,3252,10669,21,67,Grassland,0,5.28
37.912594355678465,-107.555751121013,24153,79244,15.008237171277147,3253,10673,14,87,Developed,0,4.41
37.91285491908368,-107.55585469007625,24184,79343,15.027125924283746,3255,10679,18,86,Developed,0,4.91
37.91312590587374,-107.55589925577311,24214,79443,15.046027357426812,3257,10686,12,114,Developed,0,6.29
37.91339830201242,-107.55587915510836,24245,79543,15.064901062769625,3258,10689,13,103,Developed,0,3.38
37.913669727845196,-107.5558493232535,24275,79642,15.083746197104707,3260,10696,10,119,Developed,0,5.64
37.91393579638639,-107.55591669140607,24305,79741,15.102513913948782,3261,10699,11,109,Grassland,0,2.54
37.9141704131416,-107.55608606529765,24335,79840,15.121190049025362,3262,10702,27,57,Developed,0,5.14
